# road_sins_raw.tsv - MACHINE OUTPUT of research\road_sins_parse.ps1 (T849, I141, R139)
# Regenerate: road_table_cache.ps1 then road_sins_parse.ps1. Do NOT hand-edit.
# tid<TAB>book<TAB>pag_impressa<TAB>titulo_da_tabela<TAB>score<TAB>minimum_wrongdoing<TAB>rationale
# UNMAPPED to a picker name on purpose: the name<->table map is road_sins_map.tsv, by hand (I142b).
core:322:1	core	322	Path of Caine Hierarchy of Sins	1	Denying vampiric needs (by refusing to feed, showing compassion, or failing to learn about one’s vampiric abilities)	To be a vampire, one must satisfy a vampire’s needs.
core:324:1	core	324	Path of Cathari Hierarchy of Sins	10	Exercising restraint	One’s purpose is excess, not moderation.
core:324:1	core	324	Path of Cathari Hierarchy of Sins	9	Showing trust	Use or be used.
core:324:1	core	324	Path of Cathari Hierarchy of Sins	8	Failing to pass on the Curse to the passionately wicked or virtuous	The depraved can serve evil better as vampires; the virtuous can be overcome by the Curse.
core:324:1	core	324	Path of Cathari Hierarchy of Sins	7	Failing to ride the wave in frenzy	The Beast, as well as the higher self, must be indulged.
core:324:1	core	324	Path of Cathari Hierarchy of Sins	6	Acting against another Albigensian	Those of like purpose should fulfill that purpose, not quarrel among themselves.
core:324:1	core	324	Path of Cathari Hierarchy of Sins	5	Impassioned killing	Murder achieves no greater end; dead men cannot sully their souls.
core:324:1	core	324	Path of Cathari Hierarchy of Sins	4	Sacrificing gratification for someone else’s convenience	Promote physical pleasures, not altruistic achievements.
core:324:1	core	324	Path of Cathari Hierarchy of Sins	3	Refraining from indulgence	The material world is a place for the gratification of the flesh.
core:324:1	core	324	Path of Cathari Hierarchy of Sins	2	Arbitrary killing	Killing a mortal prevents his bringing about his own damnation.
core:324:1	core	324	Path of Cathari Hierarchy of Sins	1	Encouraging others to exercise restraint	Vampires are creatures of evil; the vampire’s purpose is to corrupt, not save.
core:326:1	core	326	Path of the Feral Heart Hierarchy of Sins	10	Hunting with means other than your own vampiric powers	The perfect hunter needs no tools.
core:326:1	core	326	Path of the Feral Heart Hierarchy of Sins	9	Engaging in politics	Political struggles do not yield sustenance.
core:326:1	core	326	Path of the Feral Heart Hierarchy of Sins	8	Remaining in the presence of fire or sunlight, except to kill an enemy	There is no sense in courting Final Death.
core:326:1	core	326	Path of the Feral Heart Hierarchy of Sins	7	Acting in an overly cruel manner	Death is natural; feeding is natural. Torture and cruelty are not.
core:326:1	core	326	Path of the Feral Heart Hierarchy of Sins	6	Failing to hunt when hungry	The vampire’s purpose is to feed.
core:326:1	core	326	Path of the Feral Heart Hierarchy of Sins	5	Failing to support your pack or allies	Support your family, and it will support you.
core:326:1	core	326	Path of the Feral Heart Hierarchy of Sins	4	Killing without need	A dead vessel may not be fed from in the future.
core:326:1	core	326	Path of the Feral Heart Hierarchy of Sins	3	Failing to follow one’s instincts	Instinct is the basis of predatory nature.
core:326:1	core	326	Path of the Feral Heart Hierarchy of Sins	2	Killing a creature other than for survival	A kill’s purpose is sustenance.
core:326:1	core	326	Path of the Feral Heart Hierarchy of Sins	1	Refusing to kill to survive	Vampires are hunters; everyone else is the hunted.
core:328:1	core	328	Path of Honorable Accord Hierarchy of Sins	10	Failing to uphold all the precepts of your group	True duty to a cause requires sterling character.
core:328:1	core	328	Path of Honorable Accord Hierarchy of Sins	9	Failing to show hospitality to your allies	Hospitality and generosity are the wealth of the soul.
core:328:1	core	328	Path of Honorable Accord Hierarchy of Sins	8	Associating with the dishonorable	Serve as an example, but do not be dragged into pettiness.
core:328:1	core	328	Path of Honorable Accord Hierarchy of Sins	7	Failing to participate in your group’s rituals	Tradition and ritual are important parts of heritage.
core:328:1	core	328	Path of Honorable Accord Hierarchy of Sins	6	Disobeying your leader	Loyalty is the keystone of hierarchy.
core:328:1	core	328	Path of Honorable Accord Hierarchy of Sins	5	Failing to protect your allies	Defend those who are worthy of your esteem.
core:328:1	core	328	Path of Honorable Accord Hierarchy of Sins	4	Placing personal concerns over duty	Duty is the vampire’s purpose.
core:328:1	core	328	Path of Honorable Accord Hierarchy of Sins	3	Showing cowardice	Honor lies in fighting for a cause, not in fleeing it.
core:328:1	core	328	Path of Honorable Accord Hierarchy of Sins	2	Killing without reason	Life and death are God’s to decree.
core:328:1	core	328	Path of Honorable Accord Hierarchy of Sins	1	Breaking your word or oath; failing to honor an agreement	To break one’s oath is to be without the honor that defines existence.
core:330:1	core	330	Path of Lilith Hierarchy of Sins	10	Feeding immediately when hungry	Deprivation and hunger taught Lilith to survive.
core:330:1	core	330	Path of Lilith Hierarchy of Sins	9	Pursuing temporal wealth or power	True wealth comes from inside, not from money or influence.
core:330:1	core	330	Path of Lilith Hierarchy of Sins	8	Not correcting the errors of others regarding Caine and Lilith	Caine was a murderer, traitor, and fool who deserves no reverence.
core:330:1	core	330	Path of Lilith Hierarchy of Sins	7	Feeling remorse for bringing pain to someone	Pain and suffering help others to learn and grow.
core:330:1	core	330	Path of Lilith Hierarchy of Sins	6	Failing to participate in a Bahari ritual	The rituals handed down through time contain clues to awakening.
core:330:1	core	330	Path of Lilith Hierarchy of Sins	5	Fearing death	Death is simply an inevitable change to a new form of existence.
core:330:1	core	330	Path of Lilith Hierarchy of Sins	4	Killing a living or unliving being	Death denies one the chance to transcend.
core:330:1	core	330	Path of Lilith Hierarchy of Sins	3	Not seeking out the teachings of Lilith	Lilith hid her works in many places; they must be found.
core:330:1	core	330	Path of Lilith Hierarchy of Sins	2	Failing to dispense pain and anguish	Be a teacher through the pain.
core:330:1	core	330	Path of Lilith Hierarchy of Sins	1	Shunning pain	Only through pain are we reborn.To shun pain is to embrace ignorance.
core:332:1	core	332	Path of Metamorphosis Hierarchy of Sins	10	Postponing feeding when hungry	Hunger causes distraction.
core:332:1	core	332	Path of Metamorphosis Hierarchy of Sins	9	Indulging in pleasure	Hedonism deters one from greater ends.
core:332:1	core	332	Path of Metamorphosis Hierarchy of Sins	8	Asking another for knowledge	The lessons of Metamorphosis are secrets that must be uncovered, not copied.
core:332:1	core	332	Path of Metamorphosis Hierarchy of Sins	7	Sharing knowledge with another	Knowledge must be learned, not simply illustrated.
core:332:1	core	332	Path of Metamorphosis Hierarchy of Sins	6	Refusing to kill when knowledge may be gained from it	Before transcending death, the Metamorphosist must understand it.
core:332:1	core	332	Path of Metamorphosis Hierarchy of Sins	5	Failing to ride out a frenzy	A Kindred must know the Beast to transcend it.
core:332:1	core	332	Path of Metamorphosis Hierarchy of Sins	4	Considering the needs of others	Those who cannot be bothered to attain Metamorphosis are beneath one’s attention.
core:332:1	core	332	Path of Metamorphosis Hierarchy of Sins	3	Failure to experiment, even at risk to oneself	The Path can be understood only through empirical research.
core:332:1	core	332	Path of Metamorphosis Hierarchy of Sins	2	Neglecting to alter one’s own body	Physical change must be attained before any more significant metamorphosis.
core:332:1	core	332	Path of Metamorphosis Hierarchy of Sins	1	Exhibiting compassion for others	The fates of others drag one into devolution, not transcendence.
core:334:1	core	334	Path of Night Hierarchy of Sins	10	Killing a mortal for food	Dead mortals feel no dread.
core:334:1	core	334	Path of Night Hierarchy of Sins	9	Acting in the interests of another	There is no time to fulfill petty agendas.
core:334:1	core	334	Path of Night Hierarchy of Sins	8	Failing to be innovative in one’s depredations	Familiarity for one’s vile acts breeds contempt for them in others, and they may soon fail to shock.
core:334:1	core	334	Path of Night Hierarchy of Sins	7	Asking aid of another	Those who cannot provide for themselves fulfill their ends poorly.
core:334:1	core	334	Path of Night Hierarchy of Sins	6	Accidental killing	God has made Kindred horrors, not murderers.
core:334:1	core	334	Path of Night Hierarchy of Sins	5	Bowing to another Kindred’s will	The games of the Jyhad are diversions from the Damned’s true purpose.
core:334:1	core	334	Path of Night Hierarchy of Sins	4	Intentional or impassioned killing	Death serves no one; it merely deprives one of a victim.
core:334:1	core	334	Path of Night Hierarchy of Sins	3	Aiding another	Compassion has no place in a vampire’s undead heart.
core:334:1	core	334	Path of Night Hierarchy of Sins	2	Accepting another’s claim to superiority	All Kindred are equal under God’s plan.
core:334:1	core	334	Path of Night Hierarchy of Sins	1	Repenting one’s behavior	The Kindred’s purpose is to cause repentance, not to practice it.
core:336:1	core	336	Path of Paradox Hierarchy of Sins	10	Embracing a woman	Women should be bearers of life, not death.
core:336:1	core	336	Path of Paradox Hierarchy of Sins	9	Embracing outside the jati	Most others fail to comprehend the depth of the Paradox philosophy.
core:336:1	core	336	Path of Paradox Hierarchy of Sins	8	Destroying another Shilmulo	Charity does not, as is widely believed, begin at home.
core:336:1	core	336	Path of Paradox Hierarchy of Sins	7	Killing a mortal for sustenance	Death robs a person of the ability to fulfill their svadharma.
core:336:1	core	336	Path of Paradox Hierarchy of Sins	6	Failing to destroy a vampire on another Path	Those who cannot see the true way should be returned to a productive role in the cycle.
core:336:1	core	336	Path of Paradox Hierarchy of Sins	5	Killing a mortal for reasons other than survival	A person may not have achieved her svadharma, and preventing such is anathema.
core:336:1	core	336	Path of Paradox Hierarchy of Sins	4	Failure to aid another’s svadharma	The gods have set this as the Shilmulo’s purpose.
core:336:1	core	336	Path of Paradox Hierarchy of Sins	3	Allowing one’s Sect affairs to take precedence over one’s dharma	One’s allegiance should be to the gods, not one’s companions.
core:336:1	core	336	Path of Paradox Hierarchy of Sins	2	Becoming blood bound	One may never destroy one’s regnant, which is the whole purpose of this Path.
core:336:1	core	336	Path of Paradox Hierarchy of Sins	1	Embracing needlessly or out of personal desire	One must return others to the cycle, not extract them from it.
core:338:1	core	338	Path of Power and the Inner Voice Hierarchy of Sins	10	Denying responsibility for your actions	Dereliction of responsibility is a failure to lead properly.
core:338:1	core	338	Path of Power and the Inner Voice Hierarchy of Sins	9	Treating your underlings poorly	Reward competence as an incentive, but do so sparingly.
core:338:1	core	338	Path of Power and the Inner Voice Hierarchy of Sins	8	Failing to respect your superiors	Give the respect that is due, that you might learn something in turn.
core:338:1	core	338	Path of Power and the Inner Voice Hierarchy of Sins	7	Helping others when it is not to your advantage	Always gain something from your actions.
core:338:1	core	338	Path of Power and the Inner Voice Hierarchy of Sins	6	Accepting defeat	Succeed, or die.
core:338:1	core	338	Path of Power and the Inner Voice Hierarchy of Sins	5	Failing to kill when it’s in your interests	Do not hesitate to eliminate those who would stand against you.
core:338:1	core	338	Path of Power and the Inner Voice Hierarchy of Sins	4	Submitting to the error of others	Be right and you will be vindicated. Follow a fool and you will suffer for it.
core:338:1	core	338	Path of Power and the Inner Voice Hierarchy of Sins	3	Not using the most effective tools for control	Power must be seized. Be iron-fisted and resolute.
core:338:1	core	338	Path of Power and the Inner Voice Hierarchy of Sins	2	Not punishing failure	Failure is instructive only when used as a negative example.
core:338:1	core	338	Path of Power and the Inner Voice Hierarchy of Sins	1	Turning down the opportunity for power	Personal power is the means to all ends.
core:340:1	core	340	Path of Typhon Hierarchy of Sins	10	Pursuing one’s own indulgences instead of another’s	The slide into vice is a tool, not a recreation.
core:340:1	core	340	Path of Typhon Hierarchy of Sins	9	Refusing to aid another follower of the Path	Teams work more efficiently than individuals to raise Set.
core:340:1	core	340	Path of Typhon Hierarchy of Sins	8	Failing to destroy a vampire in Golconda	Those who have transcended their desires cannot brought under sway.
core:340:1	core	340	Path of Typhon Hierarchy of Sins	7	Failing to observe Setite religious ritual	You must not deny Set his due.
core:340:1	core	340	Path of Typhon Hierarchy of Sins	6	Failing to undermine the current social order in favor of the Setites	Other Kindred are purposeless or misled, and this indolence delays Set’s revival.
core:340:1	core	340	Path of Typhon Hierarchy of Sins	5	Failing to do whatever is necessary to corrupt another	The more individuals in the Setites’ debt, the better.
core:340:1	core	340	Path of Typhon Hierarchy of Sins	4	Failing to pursue arcane knowledge	The mysteries of Set’s resurrection may be hidden anywhere.
core:340:1	core	340	Path of Typhon Hierarchy of Sins	3	Obstructing another Setite’s efforts	The ranks of the righteous are no place for petty power plays.
core:340:1	core	340	Path of Typhon Hierarchy of Sins	2	Failing to take advantage of another’s weakness	Compassion has no place in Set’s greater plans.
core:340:1	core	340	Path of Typhon Hierarchy of Sins	1	Refusing to aid in Set’s resurrection	This is the purview of unbelievers.
da:116:1	da	116	HIERARCHY OF SINS AGAINST WHO YOU ARE	10	Risking your own life	Survival is paramount.
da:116:1	da	116	HIERARCHY OF SINS AGAINST WHO YOU ARE	9	Acknowledging a leader	There is no “us”, only “me.”
da:116:1	da	116	HIERARCHY OF SINS AGAINST WHO YOU ARE	8	Killing for pleasure	Never waste.
da:116:1	da	116	HIERARCHY OF SINS AGAINST WHO YOU ARE	7	Choosing to live in order over chaos	Civilization softens you.
da:116:1	da	116	HIERARCHY OF SINS AGAINST WHO YOU ARE	6	Cruelty for pleasure	Cruelty is wasted energy.
da:116:1	da	116	HIERARCHY OF SINS AGAINST WHO YOU ARE	5	Doing something for nothing	Charity doesn’t feed the Beast.
da:116:1	da	116	HIERARCHY OF SINS AGAINST WHO YOU ARE	4	Failing to kill when survival is on the line	If it comes down to you or them, it must be you.
da:116:1	da	116	HIERARCHY OF SINS AGAINST WHO YOU ARE	3	Not protecting what is yours	Make it yours, keep it yours.
da:116:1	da	116	HIERARCHY OF SINS AGAINST WHO YOU ARE	2	Having no things that are yours	Mark your territory, mark your people, mark your herd.
da:116:1	da	116	HIERARCHY OF SINS AGAINST WHO YOU ARE	1	Refusing to feed when hungry	There is no balance when the Beast is denied.
da:118:1	da	118	HIERARCHY OF SINS AGAINST JOURNEYS	3	Failing to explore	You cannot know what lies around the corner if you don’t go looking.
da:118:1	da	118	HIERARCHY OF SINS AGAINST JOURNEYS	2	Acknowledging ties to a land or people	Reject their titles and their attempts to domesticate you.
da:118:2	da	118	HIERARCHY OF SINS AGAINST LIBERATION	8	Failing to expose someone to a hard truth	Liberation belongs to everyone.
da:118:2	da	118	HIERARCHY OF SINS AGAINST LIBERATION	6	Taking comfort in the city instead of dismantling it	If it makes your life easier, it makes you weaker. Destroy it.
da:118:2	da	118	HIERARCHY OF SINS AGAINST LIBERATION	1	Empowering tyranny	You create liberation, if they want it or not.
da:118:3	da	118	HIERARCHYOFSINS AGAINSTTHEHUNT	8	Ignoring potential threats to your hunt.	Others will try to limit your hunting rights. Do not let them.
da:118:3	da	118	HIERARCHYOFSINS AGAINSTTHEHUNT	7	Acting without a plan	A careless Hunter is a failure before she starts.
da:118:3	da	118	HIERARCHYOFSINS AGAINSTTHEHUNT	2	Hunting without ritual preparation	The Hunt is the only sacred thing.
da:120:1	da	120	DERECH CHAIM - THE PATH OF LIFE ( JUDAISM)	10	Failing to maintain a state of ritual purity	And ye shall be holy men unto me.
da:120:1	da	120	DERECH CHAIM - THE PATH OF LIFE ( JUDAISM)	9	Unnecessary contact with non-Jews	The people must be protected.
da:120:1	da	120	DERECH CHAIM - THE PATH OF LIFE ( JUDAISM)	8	Failing to find a rabbinical authority to make rulings for you, and obey those rulings	In whatever place there is a profanation of God’s name, they do not show respect to their rabbi.
da:120:1	da	120	DERECH CHAIM - THE PATH OF LIFE ( JUDAISM)	7	Failing to obey the laws and customs of the local Jewish community	The spiritual needs of the individual can only be met through community.
da:120:1	da	120	DERECH CHAIM - THE PATH OF LIFE ( JUDAISM)	6	Failing to maintain a connection to a local Jewish community	Jews cannot exist in isolation.
da:120:1	da	120	DERECH CHAIM - THE PATH OF LIFE ( JUDAISM)	5	Drinking impermissible blood	For the life of the flesh is in the blood.
da:120:1	da	120	DERECH CHAIM - THE PATH OF LIFE ( JUDAISM)	4	Worshipping idols	Hear, O Israel, God is One.
da:120:1	da	120	DERECH CHAIM - THE PATH OF LIFE ( JUDAISM)	3	Committing sexual violence	It is worse to wrong a fellow person than it is to wrong God.
da:120:1	da	120	DERECH CHAIM - THE PATH OF LIFE ( JUDAISM)	2	Murder	Whoever sheds the blood of man, by man shall his blood be shed.
da:120:1	da	120	DERECH CHAIM - THE PATH OF LIFE ( JUDAISM)	1	Endangering the Jewish community	You shall not stand by the blood of your fellow.
da:120:2	da	120	THE PATH OF CHRIST (CHRISTIANITY)	10	Failing to denounce corruption and sin	All that evil needs to triumph is the inaction of the righteous.
da:120:2	da	120	THE PATH OF CHRIST (CHRISTIANITY)	9	Acting out of pride, avarice, lust, or other sinful impulse	The road to the Beast is paved in sin.
da:120:2	da	120	THE PATH OF CHRIST (CHRISTIANITY)	8	Bearing false witness	A lying tongue is hateful in the eyes of the Lord.
